X1,X2,em_cluster,kmeans_cluster,perplexity,training_time,y
-14.383403,-17.407995,0,1,30,149.5332099,1
-64.41846,-49.150654,1,0,30,149.5332099,1
-13.352137,85.5472,0,1,30,149.5332099,0
61.022007,-33.836586,0,1,30,149.5332099,0
0.8405719,-26.933361,0,1,30,149.5332099,0
-52.059116,3.0453072,0,1,30,149.5332099,0
-30.018677,4.0511494,0,1,30,149.5332099,0
-68.63424,24.835955,0,1,30,149.5332099,0
-23.687113,-19.318066,1,0,30,149.5332099,0
22.267715,-23.303755,0,1,30,149.5332099,0
-17.592247,-38.558662,1,0,30,149.5332099,0
66.005585,33.552837,1,0,30,149.5332099,0
-43.707043,49.9181,0,1,30,149.5332099,0
-18.926702,28.748455,0,1,30,149.5332099,1
-6.1697545,11.034629,0,1,30,149.5332099,0
13.145899,68.96708,0,1,30,149.5332099,0
-12.601662,75.06262,0,1,30,149.5332099,0
70.6973,29.988546,1,0,30,149.5332099,0
-42.08486,45.087288,0,1,30,149.5332099,0
-5.826899,-39.987373,1,0,30,149.5332099,0
26.370306,50.76135,1,0,30,149.5332099,0
-31.453117,0.6478092,0,1,30,149.5332099,1
-70.212494,-25.117586,1,0,30,149.5332099,1
-62.015118,-1.069322,0,1,30,149.5332099,0
-14.562463,-53.77527,1,0,30,149.5332099,1
-21.243965,79.98796,0,1,30,149.5332099,0
3.1711001,-17.439066,0,1,30,149.5332099,0
2.074375,64.12277,0,1,30,149.5332099,0
21.14526,36.971886,0,1,30,149.5332099,0
-47.424282,20.712814,1,0,30,149.5332099,0
-6.2218795,-70.5073,1,0,30,149.5332099,0
-59.332355,22.06217,1,0,30,149.5332099,1
-6.46876,-16.641436,0,1,30,149.5332099,0
-15.334725,-54.73173,1,0,30,149.5332099,0
48.13356,14.742366,0,1,30,149.5332099,0
78.49134,-24.524384,1,0,30,149.5332099,0
-21.996614,34.98431,0,1,30,149.5332099,0
-52.599102,-2.3803833,0,1,30,149.5332099,1
-75.34426,-38.150455,1,0,30,149.5332099,1
59.38832,-5.3978014,1,0,30,149.5332099,0
42.165936,-4.095727,0,1,30,149.5332099,0
-49.51913,42.67529,0,1,30,149.5332099,0
-19.136137,63.82127,0,1,30,149.5332099,0
-8.513183,1.4222357,0,1,30,149.5332099,0
-0.80482984,-1.8478274,0,1,30,149.5332099,0
-6.19398,-63.69676,1,0,30,149.5332099,1
0.9653748,-49.128212,1,0,30,149.5332099,1
20.73489,70.44182,0,1,30,149.5332099,0
-25.910444,73.865685,1,0,30,149.5332099,0
-64.93229,-25.61597,1,0,30,149.5332099,1
-19.941126,62.916355,0,1,30,149.5332099,0
41.788864,-7.158013,1,0,30,149.5332099,0
-57.019962,-3.601119,0,1,30,149.5332099,0
18.384321,40.76162,0,1,30,149.5332099,0
-75.23481,27.739109,1,0,30,149.5332099,0
-64.57676,-18.664782,1,0,30,149.5332099,1
-89.76014,-4.266282,1,0,30,149.5332099,1
-49.083813,-8.919951,0,1,30,149.5332099,1
-14.597352,30.394114,0,1,30,149.5332099,0
19.895493,10.765626,1,0,30,149.5332099,0
22.807835,-73.46791,1,0,30,149.5332099,0
-90.37124,-3.5784364,1,0,30,149.5332099,1
-12.238194,-57.265766,1,0,30,149.5332099,1
49.433075,14.905052,0,1,30,149.5332099,0
-46.37639,-25.203554,1,0,30,149.5332099,1
1.9790076,-17.648317,0,1,30,149.5332099,0
27.60622,-23.887274,0,1,30,149.5332099,0
56.248486,-43.414814,1,0,30,149.5332099,1
26.67745,-62.156776,1,0,30,149.5332099,0
-17.008593,-61.363293,1,0,30,149.5332099,1
73.46868,-15.208928,1,0,30,149.5332099,0
-64.500946,-22.3788,1,0,30,149.5332099,0
-29.987835,49.971798,1,0,30,149.5332099,0
-59.970436,-49.895786,0,1,30,149.5332099,0
79.058136,23.260418,0,1,30,149.5332099,0
18.713108,16.56334,0,1,30,149.5332099,1
46.467995,30.233852,1,0,30,149.5332099,0
-45.194313,-62.811108,1,0,30,149.5332099,1
-62.40007,-46.693993,1,0,30,149.5332099,1
-40.53075,19.206902,0,1,30,149.5332099,0
-46.341816,-25.243097,1,0,30,149.5332099,1
-7.786714,10.692638,0,1,30,149.5332099,0
21.446589,36.54264,0,1,30,149.5332099,0
56.086185,-42.962414,1,0,30,149.5332099,0
-63.704254,26.6054,0,1,30,149.5332099,0
48.423027,27.300352,1,0,30,149.5332099,0
56.383686,-21.413507,0,1,30,149.5332099,0
-9.475487,12.203217,0,1,30,149.5332099,0
70.639565,-20.838623,1,0,30,149.5332099,0
34.6209,-49.267784,1,0,30,149.5332099,1
-0.62932366,-2.0645525,0,1,30,149.5332099,0
39.239857,0.3496325,0,1,30,149.5332099,0
40.79449,-2.424961,0,1,30,149.5332099,0
-39.321705,-71.746,1,0,30,149.5332099,1
-60.88416,-46.892925,0,1,30,149.5332099,0
-33.175262,-67.239746,1,0,30,149.5332099,1
21.980785,-75.21779,1,0,30,149.5332099,0
6.1966515,56.868656,0,1,30,149.5332099,0
73.03724,-28.316412,1,0,30,149.5332099,0
-41.137154,-68.02376,1,0,30,149.5332099,1
27.044233,-14.49812,0,1,30,149.5332099,0
11.156372,64.311905,0,1,30,149.5332099,0
-62.18218,-45.25866,1,0,30,149.5332099,0
-25.11311,-17.283182,1,0,30,149.5332099,1
-63.355644,-45.65534,1,0,30,149.5332099,0
-47.89447,-5.0175295,0,1,30,149.5332099,1
16.72361,-33.440094,0,1,30,149.5332099,0
26.318052,52.109238,1,0,30,149.5332099,0
9.762339,-49.871323,1,0,30,149.5332099,0
-0.23190007,39.731815,0,0,30,149.5332099,0
-32.479538,1.9857353,1,0,30,149.5332099,0
26.946753,36.33749,0,1,30,149.5332099,0
-38.79978,19.191423,0,1,30,149.5332099,0
-44.062355,45.065712,0,1,30,149.5332099,0
52.819416,11.545789,0,1,30,149.5332099,0
0.11125711,5.3788705,0,1,30,149.5332099,0
58.641315,-1.1358787,1,0,30,149.5332099,0
-18.104761,37.32012,0,1,30,149.5332099,0
-29.418974,9.917978,0,1,30,149.5332099,0
69.58477,30.17991,1,0,30,149.5332099,0
27.690762,-20.371403,0,1,30,149.5332099,0
-64.737015,-49.496918,1,0,30,149.5332099,1
-10.948465,-26.813208,0,1,30,149.5332099,0
-16.874628,65.53798,0,1,30,149.5332099,0
-40.813915,45.10246,0,1,30,149.5332099,0
76.76381,34.404118,1,0,30,149.5332099,1
73.81534,-21.623072,1,0,30,149.5332099,1
11.732051,61.928036,0,1,30,149.5332099,0
19.550108,-6.0030146,0,1,30,149.5332099,0
-42.57126,44.080166,0,1,30,149.5332099,0
16.655245,11.556902,0,1,30,149.5332099,1
-40.6069,45.903587,0,1,30,149.5332099,0
23.164267,-21.086983,0,1,30,149.5332099,0
4.6606407,31.14373,0,1,30,149.5332099,0
-45.214603,-22.957394,1,0,30,149.5332099,1
-9.508318,-21.313377,0,1,30,149.5332099,0
-19.588171,-44.33802,1,0,30,149.5332099,1
19.448704,-9.417877,0,1,30,149.5332099,0
44.27553,10.311826,0,1,30,149.5332099,0
-52.611824,-2.3654282,0,1,30,149.5332099,1
35.557335,-52.53957,1,0,30,149.5332099,0
60.952785,29.42816,1,0,30,149.5332099,1
-28.08614,78.47206,1,0,30,149.5332099,1
49.251625,-2.1375644,0,1,30,149.5332099,0
-33.58812,4.239659,1,0,30,149.5332099,0
-44.06676,45.14805,0,1,30,149.5332099,0
-33.279446,-17.386923,1,0,30,149.5332099,1
-37.31496,21.071852,0,1,30,149.5332099,0
0.7927063,-49.098717,1,0,30,149.5332099,0
52.10452,11.478197,0,1,30,149.5332099,0
-31.819656,6.0945377,1,0,30,149.5332099,1
36.585674,7.078349,0,1,30,149.5332099,0
51.016754,38.768406,0,1,30,149.5332099,0
5.594343,-3.5141091,0,1,30,149.5332099,0
-23.543116,-11.021682,0,1,30,149.5332099,0
-30.920328,-16.678862,0,1,30,149.5332099,0
60.69501,-2.7211313,1,0,30,149.5332099,0
-15.228299,29.465498,0,1,30,149.5332099,0
-56.36331,5.1677713,0,1,30,149.5332099,0
-1.5341748,2.2975228,0,1,30,149.5332099,0
-0.26486352,-60.205654,1,0,30,149.5332099,0
-6.795827,88.77472,0,1,30,149.5332099,0
-38.29477,-37.296974,1,0,30,149.5332099,1
-25.565187,77.438866,1,0,30,149.5332099,1
-0.3964375,-40.17879,1,0,30,149.5332099,0
-42.74206,-29.86707,1,0,30,149.5332099,1
-21.675371,33.63534,0,1,30,149.5332099,0
28.363085,-7.856756,0,1,30,149.5332099,0
-71.31765,20.837688,1,0,30,149.5332099,1
7.900044,70.64644,0,1,30,149.5332099,0
6.138911,67.03069,0,1,30,149.5332099,0
-18.866674,32.18825,0,1,30,149.5332099,0
71.09354,-28.63348,1,0,30,149.5332099,0
-49.42766,-6.5288973,0,1,30,149.5332099,1
4.8017144,6.9250417,0,1,30,149.5332099,0
72.19934,-28.107346,1,0,30,149.5332099,0
-67.12058,-25.484592,1,0,30,149.5332099,0
-22.728268,-18.06064,1,0,30,149.5332099,0
4.903881,34.682407,1,0,30,149.5332099,1
49.582745,37.364365,0,1,30,149.5332099,0
67.21615,24.899391,1,0,30,149.5332099,0
52.054813,-2.6157455,0,1,30,149.5332099,0
9.511175,-47.982224,0,1,30,149.5332099,0
-23.025595,34.891167,0,1,30,149.5332099,0
49.756313,1.9579495,0,1,30,149.5332099,0
-69.14625,27.497728,0,1,30,149.5332099,0
-19.73736,82.33238,0,1,30,149.5332099,0
-7.593735,-67.608505,1,0,30,149.5332099,1
15.911516,-34.404305,0,1,30,149.5332099,1
72.50526,-21.739523,1,0,30,149.5332099,0
-43.60377,-69.318596,0,1,30,149.5332099,0
-61.305374,5.116653,0,1,30,149.5332099,0
-40.920406,-68.86543,1,0,30,149.5332099,0
-31.410173,78.44047,1,0,30,149.5332099,1
2.9030468,10.441701,0,1,30,149.5332099,0
1.12153,-26.799871,0,1,30,149.5332099,0
8.5636215,-21.863073,0,1,30,149.5332099,0
-7.1687,5.141445,0,1,30,149.5332099,0
46.25957,0.30757168,0,1,30,149.5332099,0
-17.519918,89.06298,0,1,30,149.5332099,0
-91.42079,-6.1243324,1,0,30,149.5332099,1
42.25244,5.522028,0,1,30,149.5332099,0
26.36265,52.047478,1,0,30,149.5332099,0
-39.265076,20.24244,0,1,30,149.5332099,0
35.877346,-45.99119,1,0,30,149.5332099,1
-7.2441072,-12.089375,0,1,30,149.5332099,0
-64.674416,-22.59818,1,0,30,149.5332099,1
-8.466065,11.541582,0,1,30,149.5332099,0
-7.2522345,-35.84223,1,0,30,149.5332099,1
-63.59484,28.354925,0,1,30,149.5332099,0
37.428806,34.109398,0,1,30,149.5332099,0
-60.209465,-25.16797,0,1,30,149.5332099,1
41.789333,-7.147155,1,0,30,149.5332099,0
29.914051,46.74564,1,0,30,149.5332099,0
-42.24731,-31.79482,1,0,30,149.5332099,1
39.026638,-5.7390075,0,1,30,149.5332099,0
-18.225115,78.39553,0,1,30,149.5332099,0
-46.31408,23.977907,1,0,30,149.5332099,1
-20.729258,31.530598,0,1,30,149.5332099,1
-27.150208,2.417873,0,1,30,149.5332099,0
72.83091,-21.924583,1,0,30,149.5332099,0
-61.927273,-49.166912,1,0,30,149.5332099,1
-2.7347176,-47.89174,1,0,30,149.5332099,1
-31.775743,-25.263607,0,1,30,149.5332099,0
20.913074,19.791231,0,1,30,149.5332099,0
7.595356,-19.923523,0,1,30,149.5332099,0
46.434998,33.049255,0,1,30,149.5332099,0
-27.041552,9.896946,0,1,30,149.5332099,0
22.382254,12.446937,1,0,30,149.5332099,0
22.935968,-73.24492,1,0,30,149.5332099,0
-19.749258,83.92749,0,1,30,149.5332099,0
34.205486,-49.459892,1,0,30,149.5332099,0
-21.62226,-6.2538586,0,1,30,149.5332099,0
-26.301615,-10.002953,0,1,30,149.5332099,0
37.896797,-19.449804,0,1,30,149.5332099,0
-12.400098,-30.71242,1,0,30,149.5332099,1
9.001912,-1.0282928,0,1,30,149.5332099,0
-71.201256,20.791634,1,0,30,149.5332099,1
-43.570065,-67.35428,0,1,30,149.5332099,0
-52.335438,-1.8770576,0,1,30,149.5332099,0
70.667,-20.804766,1,0,30,149.5332099,0
22.018753,-53.38721,1,0,30,149.5332099,0
25.838223,28.30031,0,1,30,149.5332099,0
27.163706,-65.94391,1,0,30,149.5332099,0
-23.915995,-7.348675,0,1,30,149.5332099,0
47.546276,28.958706,1,0,30,149.5332099,0
-27.038366,7.194508,0,1,30,149.5332099,0
-58.047607,-2.0071352,0,1,30,149.5332099,0
-40.318394,23.436611,0,1,30,149.5332099,0
52.939358,-5.3853116,1,0,30,149.5332099,0
37.67565,10.666569,0,1,30,149.5332099,0
-16.57919,-37.531586,1,0,30,149.5332099,0
-5.1310973,-65.136475,1,0,30,149.5332099,1
-70.87166,18.907255,1,0,30,149.5332099,1
-88.055305,-2.0569234,0,1,30,149.5332099,0
67.8195,-16.144678,1,0,30,149.5332099,0
-72.18794,21.410822,1,0,30,149.5332099,1
-51.07404,2.753837,0,1,30,149.5332099,0
54.114067,-41.36147,1,0,30,149.5332099,1
-61.229923,-46.332348,0,1,30,149.5332099,1
-7.809616,79.64773,0,1,30,149.5332099,0
-40.09468,45.292362,0,1,30,149.5332099,0
30.753618,7.4650006,0,1,30,149.5332099,0
-66.64014,28.286884,0,1,30,149.5332099,0
7.9989977,2.0581331,0,1,30,149.5332099,0
-0.83048993,56.143265,1,0,30,149.5332099,0
-6.413994,-3.8594904,0,1,30,149.5332099,0
-49.837147,43.397247,1,0,30,149.5332099,0
19.944613,-34.238136,0,1,30,149.5332099,0
-39.49364,53.438923,0,1,30,149.5332099,0
-38.383583,-62.51878,0,1,30,149.5332099,0
18.015238,40.70616,0,1,30,149.5332099,0
-15.160483,-27.516026,0,1,30,149.5332099,0
10.397761,61.01768,0,1,30,149.5332099,0
-59.18354,-27.221563,0,1,30,149.5332099,0
4.182763,34.053905,1,0,30,149.5332099,0
-41.217724,29.966642,0,1,30,149.5332099,0
-34.533474,-67.598404,1,0,30,149.5332099,0
-33.047142,5.744348,1,0,30,149.5332099,1
-57.031403,-3.5674908,0,1,30,149.5332099,1
9.208951,-64.131905,1,0,30,149.5332099,0
41.001797,3.647064,0,1,30,149.5332099,0
17.80457,32.52824,0,1,30,149.5332099,0
-63.218582,18.39776,0,1,30,149.5332099,0
-66.334496,-20.600386,1,0,30,149.5332099,1
-23.403723,37.323154,0,0,30,149.5332099,0
-38.28166,-64.50505,1,0,30,149.5332099,0
-7.600345,-57.56922,1,0,30,149.5332099,1
71.1335,-32.92824,1,0,30,149.5332099,0
54.783367,-43.76096,1,0,30,149.5332099,1
74.101654,26.01203,0,1,30,149.5332099,0
-21.22345,36.196808,0,1,30,149.5332099,0
-75.88165,30.284986,1,0,30,149.5332099,0
-6.15019,-3.4907947,0,1,30,149.5332099,0
-12.39428,8.744487,0,1,30,149.5332099,0
22.91146,19.020767,1,0,30,149.5332099,0
71.74259,31.043594,1,0,30,149.5332099,0
74.07926,-28.507296,1,0,30,149.5332099,1
-42.120853,-29.45923,1,0,30,149.5332099,1
-18.969872,35.80611,0,1,30,149.5332099,0
-44.169914,-32.07152,1,0,30,149.5332099,0
-8.338463,5.348269,0,1,30,149.5332099,0
11.26509,-65.09732,1,0,30,149.5332099,1
34.37084,-49.20308,1,0,30,149.5332099,0
72.65646,19.243193,0,1,30,149.5332099,1
-43.12942,52.437923,1,0,30,149.5332099,1
3.3178668,9.750574,0,1,30,149.5332099,0
-38.51054,-28.17425,0,1,30,149.5332099,0
0.618942,57.252563,1,0,30,149.5332099,0
44.53386,9.358777,0,1,30,149.5332099,0
74.004654,18.307062,0,1,30,149.5332099,0
32.82653,-46.702236,1,0,30,149.5332099,1
3.6596398,55.53809,1,0,30,149.5332099,0
-4.1702275,53.379105,1,0,30,149.5332099,0
48.248775,-24.490543,0,1,30,149.5332099,1
44.629765,10.805787,0,1,30,149.5332099,0
24.099463,-27.570797,0,1,30,149.5332099,0
-59.180367,-2.5849879,0,1,30,149.5332099,0
-24.657589,7.6067357,0,1,30,149.5332099,0
24.54057,-51.642994,1,0,30,149.5332099,0
57.22051,3.4869761,0,1,30,149.5332099,0
-24.473644,84.06742,0,1,30,149.5332099,0
4.252959,6.4586015,0,1,30,149.5332099,0
26.967003,-62.67061,1,0,30,149.5332099,0
-17.711012,32.256012,0,1,30,149.5332099,0
6.303146,-26.624035,0,1,30,149.5332099,0
-42.805035,50.718773,0,1,30,149.5332099,0
-16.448093,-35.68381,1,0,30,149.5332099,1
-25.898115,73.83366,1,0,30,149.5332099,0
70.43703,29.11134,1,0,30,149.5332099,0
4.6358476,4.827736,0,1,30,149.5332099,0
-19.817785,33.766304,0,1,30,149.5332099,0
12.566801,14.388747,0,1,30,149.5332099,0
-83.41333,-3.945369,1,0,30,149.5332099,1
25.698668,-16.739492,0,1,30,149.5332099,0
69.132225,-15.275913,1,0,30,149.5332099,0
1.2143801,34.23433,1,0,30,149.5332099,0
-42.22543,-60.075714,1,0,30,149.5332099,1
39.617702,-25.35353,0,1,30,149.5332099,0
51.02493,-18.263155,0,1,30,149.5332099,0
32.74686,46.384083,1,0,30,149.5332099,0
69.348305,-26.58777,1,0,30,149.5332099,0
44.374043,35.992016,0,1,30,149.5332099,0
-6.3278055,-72.308044,1,0,30,149.5332099,1
-14.046585,-37.830437,1,0,30,149.5332099,1
54.282795,-18.383406,0,1,30,149.5332099,0
46.758667,34.222717,0,1,30,149.5332099,0
49.184036,-2.029409,0,1,30,149.5332099,1
22.621984,-73.81825,1,0,30,149.5332099,0
-33.0786,7.21786,1,0,30,149.5332099,0
12.011994,-65.72457,1,0,30,149.5332099,1
-33.524536,4.294275,1,0,30,149.5332099,0
45.641205,3.7314339,0,1,30,149.5332099,0
-18.902664,79.51029,0,1,30,149.5332099,0
-2.5260813,43.023346,1,0,30,149.5332099,0
22.436539,39.973343,0,1,30,149.5332099,0
76.04684,34.085155,1,0,30,149.5332099,1
-61.900764,-49.179165,1,0,30,149.5332099,1
-43.522438,55.469822,1,0,30,149.5332099,0
-42.065014,23.021511,1,0,30,149.5332099,1
-55.124866,-0.052753348,0,1,30,149.5332099,0
77.965004,24.533993,0,1,30,149.5332099,0
-5.1104054,-72.609535,1,0,30,149.5332099,1
-2.9607997,-12.51631,0,1,30,149.5332099,0
-36.84746,-29.605688,0,1,30,149.5332099,0
43.246838,10.457942,0,1,30,149.5332099,0
10.644251,-21.459597,0,1,30,149.5332099,0
45.56455,36.849106,0,1,30,149.5332099,0
-18.225647,37.37488,0,1,30,149.5332099,0
-57.82174,-0.62358224,0,1,30,149.5332099,0
22.66761,-73.48414,1,0,30,149.5332099,0
-32.954224,-33.869907,0,1,30,149.5332099,1
-66.76696,-23.816452,1,0,30,149.5332099,1
43.386673,34.58974,0,1,30,149.5332099,0
-22.84309,31.378262,0,1,30,149.5332099,0
-89.633675,-4.1354885,1,0,30,149.5332099,1
69.04435,29.638979,1,0,30,149.5332099,0
-42.06666,23.010944,1,0,30,149.5332099,0
24.158804,-27.60856,0,1,30,149.5332099,0
3.2891192,31.331635,0,1,30,149.5332099,0
-14.504674,84.17915,0,1,30,149.5332099,0
23.41295,-50.74649,1,0,30,149.5332099,0
34.332253,-40.160515,0,1,30,149.5332099,0
-0.32247296,29.423395,0,1,30,149.5332099,0
11.904829,61.094204,0,1,30,149.5332099,0
-5.4625654,-47.201374,1,0,30,149.5332099,1
-43.68074,-70.21476,0,1,30,149.5332099,1
70.517876,-36.99194,1,0,30,149.5332099,1
-41.52248,-6.330744,0,1,30,149.5332099,0
-34.25328,-32.680782,0,1,30,149.5332099,0
75.60249,33.973324,1,0,30,149.5332099,0
28.813019,44.92968,1,0,30,149.5332099,0
14.813783,-5.2809443,0,1,30,149.5332099,0
-26.775478,14.99994,0,1,30,149.5332099,0
-34.271175,5.771463,1,0,30,149.5332099,1
20.658787,-75.51027,1,0,30,149.5332099,0
53.02646,-38.37068,1,0,30,149.5332099,0
3.0130365,-24.579718,0,1,30,149.5332099,0
9.958094,-41.66558,0,1,30,149.5332099,0
-13.64898,-53.188282,1,0,30,149.5332099,0
-11.675455,-54.463978,1,0,30,149.5332099,0
-15.093047,-55.34746,1,0,30,149.5332099,0
34.11258,3.8500092,0,1,30,149.5332099,0
35.915737,-42.018833,0,1,30,149.5332099,0
15.835441,39.710026,0,1,30,149.5332099,0
48.207844,-30.404287,0,1,30,149.5332099,0
-37.878334,-63.041306,0,1,30,149.5332099,0
8.615357,-1.3262973,0,1,30,149.5332099,0
-43.90868,-67.255646,0,1,30,149.5332099,0
-39.119015,21.922499,0,1,30,149.5332099,0
66.0373,33.59399,1,0,30,149.5332099,0
-60.90508,-19.661499,0,1,30,149.5332099,0
-40.411972,53.963413,0,1,30,149.5332099,0
9.65685,-48.523567,0,1,30,149.5332099,0
32.620064,-0.5773552,0,1,30,149.5332099,0
-3.3977184,-2.0771794,0,1,30,149.5332099,0
-61.407993,-49.68062,1,0,30,149.5332099,1
-14.27652,12.296461,0,1,30,149.5332099,0
-5.6616144,-40.17638,1,0,30,149.5332099,1
-13.172429,83.99609,0,1,30,149.5332099,0
-1.3974739,36.06018,0,1,30,149.5332099,0
-44.91705,51.251507,1,0,30,149.5332099,1
75.91903,-22.761072,1,0,30,149.5332099,0
-6.2417803,-71.03756,1,0,30,149.5332099,1
-67.088615,-24.400892,1,0,30,149.5332099,0
-89.70585,-5.394678,1,0,30,149.5332099,1
-45.63492,28.638077,1,0,30,149.5332099,0
-3.6593046,-47.519398,1,0,30,149.5332099,1
-1.9919981,55.122715,1,0,30,149.5332099,0
-1.5181375,35.569504,0,1,30,149.5332099,0
10.127467,55.209564,0,1,30,149.5332099,0
-19.25255,64.09617,0,1,30,149.5332099,0
-20.687931,26.294085,0,1,30,149.5332099,0
-10.7234125,-18.61756,0,1,30,149.5332099,0
-73.33707,-38.677578,1,0,30,149.5332099,1
-38.946377,-69.46899,1,0,30,149.5332099,1
35.532646,-46.813267,1,0,30,149.5332099,0
-9.536118,-21.31822,0,1,30,149.5332099,0
-42.16764,29.500364,1,0,30,149.5332099,1
-7.2782125,78.94165,0,1,30,149.5332099,0
-3.8579218,-16.58128,0,1,30,149.5332099,0
4.189533,40.644802,1,0,30,149.5332099,0
49.891655,3.1826413,0,1,30,149.5332099,0
14.690003,-45.271103,1,0,30,149.5332099,1
81.12402,30.910784,1,0,30,149.5332099,0
75.341484,-22.31573,1,0,30,149.5332099,0
-41.23712,27.451233,1,0,30,149.5332099,0
-16.78961,-43.194874,1,0,30,149.5332099,0
-89.1817,-4.393547,1,0,30,149.5332099,1
50.20445,2.6213133,0,1,30,149.5332099,0
20.413084,71.375984,1,0,30,149.5332099,1
-18.99728,84.80863,0,1,30,149.5332099,0
-1.1101319,-61.00389,1,0,30,149.5332099,0
-1.988217,56.00109,1,0,30,149.5332099,0
-14.415967,11.80602,0,1,30,149.5332099,1
-19.458447,63.78452,0,1,30,149.5332099,0
29.737349,44.985096,1,0,30,149.5332099,0
19.780354,-8.630155,0,1,30,149.5332099,0
-33.33005,-15.727915,0,1,30,149.5332099,0
6.88491,6.908143,0,1,30,149.5332099,0
-11.388914,-13.890948,0,1,30,149.5332099,0
-53.803547,-3.796974,0,1,30,149.5332099,1
-5.4256535,86.77856,0,1,30,149.5332099,0
-18.002066,29.271677,0,1,30,149.5332099,0
47.630035,30.945263,1,0,30,149.5332099,0
-62.153397,-43.76463,1,0,30,149.5332099,0
-39.64087,-34.014076,1,0,30,149.5332099,1
11.627569,64.42552,0,1,30,149.5332099,0
-41.75087,-67.45477,1,0,30,149.5332099,1
73.33331,-28.210852,1,0,30,149.5332099,0
26.121859,27.656126,0,1,30,149.5332099,0
21.507393,33.785347,0,1,30,149.5332099,0
27.21418,33.78692,0,1,30,149.5332099,0
33.66101,-50.537548,1,0,30,149.5332099,0
-25.82358,8.892927,0,1,30,149.5332099,0
52.670147,-27.434158,0,1,30,149.5332099,0
38.7157,-28.261343,0,1,30,149.5332099,0
-25.67972,-13.238243,0,1,30,149.5332099,0
-4.3965044,57.60242,1,0,30,149.5332099,0
-41.95403,-65.36296,1,0,30,149.5332099,0
30.375006,46.32777,1,0,30,149.5332099,1
8.965256,-21.938953,0,1,30,149.5332099,0
22.952879,19.299158,1,0,30,149.5332099,0
20.983416,-26.229197,0,1,30,149.5332099,0
7.4281497,71.28273,0,1,30,149.5332099,0
-4.0113425,-65.66078,1,0,30,149.5332099,1
-70.840225,20.85416,1,0,30,149.5332099,1
37.495422,-30.92559,0,1,30,149.5332099,0
-8.108756,10.549006,0,1,30,149.5332099,0
-13.874323,-59.553314,1,0,30,149.5332099,1
-20.952282,-36.59797,1,0,30,149.5332099,1
-2.3235755,-37.986195,1,0,30,149.5332099,0
-5.8255486,-39.483974,1,0,30,149.5332099,1
-18.151114,87.250885,0,1,30,149.5332099,0
-4.854776,-15.866181,0,1,30,149.5332099,0
73.791664,19.608997,0,1,30,149.5332099,0
-4.7682753,-66.70206,1,0,30,149.5332099,1
39.942944,-19.34551,0,1,30,149.5332099,0
-3.2714555,4.5420218,0,1,30,149.5332099,0
24.598595,10.19748,1,0,30,149.5332099,0
-2.211583,56.891273,1,0,30,149.5332099,0
-43.201805,53.06401,1,0,30,149.5332099,0
-51.071064,2.575165,0,1,30,149.5332099,0
66.01748,25.116253,1,0,30,149.5332099,1
14.78999,-29.08644,0,1,30,149.5332099,0
-0.40242288,52.5715,1,0,30,149.5332099,0
48.49841,0.4319794,0,1,30,149.5332099,0
-44.00306,-69.060394,0,1,30,149.5332099,0
4.468891,31.477057,0,1,30,149.5332099,0
36.498188,45.428524,1,0,30,149.5332099,0
-58.956497,-26.82559,0,1,30,149.5332099,0
-52.38663,-4.8949766,0,1,30,149.5332099,1
-8.18903,81.45063,0,1,30,149.5332099,0
-0.79336554,-46.076233,1,0,30,149.5332099,1
-25.886436,-21.54027,1,0,30,149.5332099,0
-87.30425,-2.5727806,0,1,30,149.5332099,1
30.082226,50.452026,1,0,30,149.5332099,0
21.83714,11.670254,1,0,30,149.5332099,0
41.1444,2.1518953,0,1,30,149.5332099,0
1.0862561,36.538116,1,0,30,149.5332099,0
9.747218,-49.697903,1,0,30,149.5332099,0
48.168396,-23.139647,0,1,30,149.5332099,0
-83.38295,-3.9081001,1,0,30,149.5332099,1
23.011736,-42.702248,0,1,30,149.5332099,0
23.588812,26.221972,0,1,30,149.5332099,0
-4.622823,57.151,1,0,30,149.5332099,1
-16.550682,33.54032,0,1,30,149.5332099,0
-14.245404,-19.508663,0,1,30,149.5332099,0
-1.4802138,57.69279,1,0,30,149.5332099,0
-9.027446,1.4250664,0,1,30,149.5332099,0
47.47717,40.47998,0,1,30,149.5332099,0
-15.246541,35.633015,0,1,30,149.5332099,0
55.137573,-46.39727,1,0,30,149.5332099,0
47.281353,14.165909,0,1,30,149.5332099,0
19.428516,-34.65669,0,1,30,149.5332099,0
5.752252,7.4740357,0,1,30,149.5332099,0
-0.001464937,39.023987,1,0,30,149.5332099,0
22.567757,-50.699486,1,0,30,149.5332099,0
-29.533464,9.199592,0,1,30,149.5332099,0
-20.753735,31.414963,0,1,30,149.5332099,0
35.981792,-42.024513,0,1,30,149.5332099,0
-11.479066,-26.857815,0,1,30,149.5332099,0
45.695377,28.2175,1,0,30,149.5332099,0
55.421856,-42.244957,1,0,30,149.5332099,0
37.548523,45.540077,1,0,30,149.5332099,0
22.854778,-74.98629,1,0,30,149.5332099,0
-75.34306,28.464663,1,0,30,149.5332099,0
-31.41525,-29.621511,0,1,30,149.5332099,0
5.0158024,-15.442233,0,1,30,149.5332099,1
76.51849,-21.257336,1,0,30,149.5332099,0
75.71554,33.915844,1,0,30,149.5332099,1
46.12904,-24.8713,0,1,30,149.5332099,0
