,X1,X2,kmeans_cluster,em_cluster,y
23913,-75312.96,-1061.5802,1,0,0
23914,31895.055,-1047.5446,1,0,0
23915,94218.32,13974.49,1,0,1
23916,-52791.59,-1107.3647,1,0,1
23917,-84172.516,-1045.6287,0,0,0
23918,136993.72,-1020.68384,0,0,0
23919,-56162.82,-1064.9932,1,0,1
23920,105456.234,-1048.0189,1,0,0
23921,-47110.707,-1116.1991,1,1,1
23922,67197.35,-1037.4158,0,1,0
23923,129000.4,-1041.8959,0,0,0
23924,94611.82,-1028.1217,0,0,0
23925,233196.02,-1026.9694,1,0,0
23926,-9531.716,-1062.8334,0,0,0
23927,30406.707,-1043.6981,0,0,0
23928,-53655.6,-1030.7603,0,0,0
23929,-133249.08,-1054.0553,1,0,1
23930,95582.69,-1047.9459,0,0,0
23931,-17360.559,-1038.4414,1,0,0
23932,128778.0,-1029.9779,0,0,0
23933,18008.314,-1023.8369,1,0,1
23934,95972.32,-1048.2274,0,0,0
23935,2754.2922,-1032.3693,0,0,0
23936,33937.215,-1045.0114,0,0,0
23937,-3080.4163,-1049.2367,0,0,0
23938,54371.19,-1036.6115,1,0,0
23939,-17447.447,-1023.3216,1,0,0
23940,-75498.33,-1119.8983,1,1,1
23941,-111084.055,-1090.7899,0,0,0
23942,10065.125,-1040.931,0,0,0
23943,16471.328,-1034.3635,0,0,0
23944,-123656.85,-1087.9857,0,0,0
23945,-23929.723,-1066.9315,1,0,1
23946,37265.87,-1042.9136,1,0,1
23947,-3050.4426,-1028.3235,0,0,1
23948,-96806.73,-1080.5652,0,0,0
23949,-154227.42,-1058.9705,1,1,1
23950,63036.777,-1060.8749,0,1,0
23951,-152885.42,-1052.1818,1,0,0
23952,34360.016,-1077.018,1,0,1
23953,-19336.506,-1089.848,0,0,0
23954,-8866.038,-1091.5732,1,0,0
23955,46311.953,-1094.6665,0,0,0
23956,8118.827,-999.9465,0,0,0
23957,57369.28,-1054.4584,0,0,1
23958,156878.0,-1039.1893,1,0,1
23959,204078.19,-1073.764,0,0,0
23960,-25002.346,-1057.5098,0,0,0
23961,47208.332,3875.1365,0,0,1
23962,103204.234,-1024.8187,0,0,0
23963,213842.98,-1029.843,0,0,0
23964,97213.68,-1028.653,0,0,0
23965,-149008.0,-1061.7744,1,0,0
23966,-8807.268,-1049.2465,1,0,0
23967,131271.73,-1043.7915,0,0,0
23968,-16367.436,-1071.5013,0,0,0
23969,78479.75,6247.0713,1,0,1
23970,-43950.844,-1082.7336,1,0,1
23971,339991.12,-997.03754,0,0,0
23972,-27774.182,-1038.7926,0,0,0
23973,-81227.93,-1052.1644,0,0,0
23974,-157589.38,-1123.3768,1,0,0
23975,29173.707,-1050.1909,1,1,1
23976,104827.47,3017.9226,1,0,0
23977,-8957.436,-1048.0414,1,1,0
23978,-8566.773,-1072.3606,1,1,0
23979,-93847.57,-1037.4569,1,1,0
23980,140772.05,-1042.2522,1,0,0
23981,-80689.13,-1137.6771,0,1,0
23982,168090.62,2062.9011,1,0,1
23983,419815.9,-997.6847,1,1,0
23984,-67595.18,-1082.822,1,0,0
23985,-140736.9,-1091.2424,1,0,0
23986,-58678.445,-1081.6301,1,0,0
23987,34016.03,-1043.8308,0,0,0
23988,116715.36,-1047.8317,0,0,0
23989,-61499.746,-1096.702,0,0,1
23990,-161297.06,-1105.8407,0,0,0
23991,13683.794,-1055.4688,1,0,1
23992,375952.47,-1015.9535,0,0,0
23993,-86782.17,-1078.5505,1,0,0
23994,-66496.27,-1073.7876,0,0,0
23995,19672.098,-1065.3685,1,0,1
23996,-3711.7856,-1067.9934,0,0,0
23997,-70889.234,-1049.8293,0,0,0
23998,-93617.61,-1039.6915,0,0,0
23999,-138660.77,-1071.3475,0,0,0
24000,-133610.64,-1074.0104,0,0,0
24001,5713.1406,-1021.8691,1,0,1
24002,-64.647705,-1040.009,0,1,0
24003,23313.94,-1048.7443,0,0,0
24004,77343.625,-1042.7548,0,0,0
24005,7855.4683,-1098.8341,1,0,0
24006,-48337.42,-1072.986,0,0,0
24007,-125581.945,-1110.943,0,0,0
24008,-52973.973,-1064.4271,1,0,0
24009,-57.86741,-1057.8008,0,0,0
24010,7436.7544,-1042.7397,0,0,0
24011,-55991.8,-1048.5367,0,0,0
24012,-42596.418,-1053.3901,0,0,0
24013,-160809.81,-1064.1615,0,1,0
24014,189092.55,-1033.8151,0,0,0
24015,37127.71,-1077.9318,1,0,0
24016,-66059.914,-1060.5206,1,0,0
24017,-120272.4,-1093.3724,0,1,1
24018,21855.02,-1114.3898,0,0,0
24019,102272.77,-1047.6824,1,0,0
24020,15834.042,1140.6354,0,0,0
24021,-159252.14,-1106.6371,0,0,0
24022,-16273.521,-1056.1578,1,0,0
24023,7919.3364,-1088.7681,1,1,0
24024,-79965.586,-1070.5494,0,0,0
24025,187643.12,-1020.1561,1,0,0
24026,-35330.45,-1076.5837,0,0,0
24027,26176.064,-1045.4592,0,0,1
24028,-130648.46,-1079.5312,1,0,0
24029,39231.34,-1045.9895,0,0,0
24030,-9070.237,-1046.2776,0,0,0
24031,15.575158,-1052.7935,0,0,0
24032,-28467.293,-1033.633,0,0,0
24033,44251.46,-1080.6365,0,0,0
24034,169914.78,-1035.2312,0,0,0
24035,13319.181,-1087.1996,0,0,0
24036,282490.62,-1019.37213,1,0,0
24037,-86195.016,-1112.556,0,0,0
24038,14981.014,-1069.5607,1,0,1
24039,97879.65,-1077.0695,0,0,0
24040,41230.645,-1045.2197,0,0,0
24041,-67833.48,-1034.7505,0,0,0
24042,-51187.758,-1106.7788,0,0,0
24043,-130724.83,-1093.6274,0,0,0
24044,22137.469,-1109.7863,1,0,0
24045,34529.96,-1026.885,0,0,0
24046,-45766.832,-1063.7318,1,0,1
24047,-12013.782,-1047.0452,0,0,1
24048,131336.5,-1018.90875,1,0,1
24049,-85888.805,-1110.0367,0,0,0
24050,-20422.781,-1051.6082,1,0,0
24051,121790.51,-1069.6232,0,0,1
24052,9428.227,-1081.5396,1,0,1
24053,84150.5,-1044.8107,0,0,0
24054,-35253.766,-1123.2013,0,0,0
24055,-27850.537,-1086.093,0,0,0
24056,-107267.445,-1088.3274,0,0,0
24057,480.87952,-1064.1715,0,0,0
24058,183831.25,-1034.9304,0,0,0
24059,358253.16,-1007.3988,1,0,1
24060,49972.19,-1025.277,0,0,0
24061,-39949.715,-1083.0565,0,0,0
24062,-30251.58,-1090.815,0,0,0
24063,-74786.21,-1103.6671,1,0,0
24064,-20425.309,-1077.3103,1,0,0
24065,-27520.896,-1045.3833,0,1,0
24066,13999.978,6831.2056,0,0,0
24067,-59986.895,13951.268,1,0,1
24068,-106859.64,-1066.9296,1,0,0
24069,48801.062,-1062.4309,0,0,0
24070,-20984.574,-1081.1528,0,0,0
24071,14423.26,-1019.39386,1,0,0
24072,-34613.562,1109.634,0,0,0
24073,-23686.148,-1037.4833,0,0,1
24074,138942.89,-1019.30304,1,0,1
24075,-35166.68,-1022.6555,0,0,1
24076,-60745.562,-1062.4683,0,1,0
24077,129774.42,3345.555,1,1,1
24078,-72238.84,-1056.3103,1,0,0
24079,-15308.606,-1100.0984,0,0,0
24080,69007.37,-1060.5073,0,0,0
24081,-2538.6738,-1082.0701,1,0,0
24082,-111047.6,-1060.8992,0,1,0
24083,76491.62,2083.019,1,0,0
24084,-128657.89,-1082.8171,1,0,0
24085,-134281.33,-1110.072,0,0,1
24086,86449.516,-1037.9666,0,0,0
24087,29780.72,-1063.896,0,0,0
24088,-100523.26,-1118.675,0,0,0
24089,-48268.13,-1030.6504,0,0,0
24090,-59286.1,-1060.6741,0,0,0
24091,-112772.695,-1056.0598,0,0,0
24092,-2417.9475,-1038.7472,1,0,0
24093,7300.4404,-1110.5819,0,0,0
24094,119407.98,-1022.4227,1,0,0
24095,-49317.26,-1071.8707,0,0,0
24096,40833.95,-1054.6289,1,0,1
24097,20638.469,-1061.7228,0,1,0
24098,-14107.173,-1111.9619,0,0,0
24099,-41879.965,-1082.3488,0,0,0
24100,112575.55,-1046.8164,1,0,0
24101,-18785.168,-1093.6584,1,0,0
24102,-152355.73,-1054.0464,1,0,0
24103,-36164.203,-1079.9594,1,0,0
24104,-11200.076,-1062.2281,0,0,0
24105,138374.42,1366.6908,1,0,0
24106,-34872.402,-1065.565,0,0,0
24107,-123331.4,2061.9033,0,0,0
24108,15245.179,-1083.0156,1,0,0
24109,8191.7617,-1029.0309,0,0,0
24110,28445.719,-1048.3978,1,0,1
24111,-43154.645,-1083.0468,0,0,0
24112,145135.36,-1064.7484,0,0,0
24113,-9703.502,-1056.6666,0,0,0
24114,-9894.151,-1030.2544,1,1,1
24115,-34353.734,3344.2478,0,0,0
24116,-79268.36,-1121.2898,0,0,0
24117,75546.6,-1077.877,1,0,0
24118,106044.016,-459.37244,0,0,0
24119,56928.195,-1094.4773,1,0,0
24120,32595.873,-1057.6738,1,0,0
24121,15348.081,-1065.2341,1,0,1
24122,184685.34,-1072.6476,0,0,0
24123,27712.545,-1039.4155,0,0,0
24124,74350.836,-1051.8665,0,1,0
24125,-100787.1,-1094.9738,0,0,0
24126,73600.22,2092.2278,1,0,0
24127,-14430.43,-1065.848,1,0,1
24128,2576.3164,-1058.52,0,0,0
24129,-49046.59,-1048.6456,1,0,0
24130,87395.74,-1094.2161,0,0,0
24131,-12367.632,-1072.3042,0,0,0
24132,8241.898,-1124.5337,1,1,1
24133,-165218.16,-1130.304,0,0,0
24134,-162464.7,-1073.1729,1,0,0
24135,-54297.465,-1083.9237,1,0,0
24136,-143552.36,-1061.0526,0,1,0
24137,-25095.96,-1023.71606,1,0,1
24138,-141746.16,-1116.371,1,0,0
24139,-37480.625,-1047.8134,1,0,1
24140,-69104.87,-1056.0201,0,0,0
24141,-12850.008,-1095.1533,1,0,1
24142,84564.8,-1068.933,0,1,0
24143,28451.25,2265.1553,0,0,0
24144,133419.1,-1042.6602,0,0,0
24145,-44807.746,-1043.7683,1,0,0
24146,-16497.027,-1096.8032,0,0,0
24147,14473.899,-1089.5707,0,0,0
24148,12346.186,-1130.476,1,0,1
24149,94353.766,-1048.8632,1,0,0
24150,-21307.97,-1022.10114,1,1,0
24151,109990.06,-1046.581,0,0,0
24152,-25216.676,-1046.551,0,0,0
24153,55632.375,-1061.4099,0,0,0
24154,178837.77,-1047.8599,1,1,1
24155,-42852.85,-1094.2887,0,0,0
24156,8647.786,13961.579,1,0,1
24157,9411.387,-1095.8467,0,0,0
24158,49415.54,-1033.9105,1,0,1
24159,13670.484,-1039.6194,0,0,0
24160,69190.625,2048.728,1,0,1
24161,188350.45,9485.782,0,0,1
24162,217322.31,-1029.5226,0,0,0
24163,8505.149,3590.0774,0,0,0
24164,18393.6,-1045.7332,0,0,0
24165,6131.034,-1055.3871,0,0,0
24166,-51497.387,-1048.0654,0,0,0
24167,-32653.11,-1074.4119,1,1,0
24168,280767.12,-1019.6506,0,0,0
24169,-24602.635,-1059.6956,0,1,0
24170,-73467.336,-1066.3148,1,0,1
24171,-24254.178,-1066.2811,1,0,0
24172,-78889.18,-1085.6901,0,0,0
24173,3719.2363,-1104.4713,0,0,0
24174,4325.565,-1070.6249,0,0,0
24175,-1345.008,-1107.24,0,0,0
24176,452722.12,-992.51996,0,0,0
24177,-109904.46,-1078.7164,1,0,0
24178,-36983.57,-1049.576,0,1,0
24179,-34068.246,-1036.1161,0,0,0
24180,141742.17,-1042.2638,0,0,0
24181,96673.53,-1084.2751,1,0,1
24182,172058.39,-1040.5778,0,0,0
24183,168843.75,-1049.0463,0,0,0
24184,-50406.16,-1102.8579,0,0,1
24185,-150497.5,-1086.3107,0,0,0
24186,124793.16,-1050.8757,1,0,0
24187,418.80374,6235.884,1,0,1
24188,2939.5115,-1072.2749,1,0,1
24189,-91009.94,-1119.2556,0,0,0
24190,45752.457,-1031.7358,1,0,0
24191,21058.023,-1067.335,0,0,0
24192,-18221.963,-1040.0409,0,0,1
24193,10450.22,-1084.8268,0,0,0
24194,190053.47,-1033.903,1,0,1
24195,154172.14,-1022.9032,0,0,0
24196,236471.56,-1026.5968,0,0,0
24197,-43981.55,-1054.1465,0,1,0
24198,15087.086,-1071.3129,1,0,1
24199,330478.12,-1011.8055,0,0,0
24200,219079.25,-983.3406,1,0,1
24201,95426.695,-1050.4785,0,0,0
24202,-16143.782,-1090.2517,1,0,0
24203,73533.05,-1032.5284,1,0,0
24204,85749.164,-1053.3729,0,0,0
24205,-72605.36,-1083.2628,1,0,0
24206,-27492.088,-1072.9354,0,0,0
24207,-86795.4,14750.312,0,0,1
24208,-129991.27,-1077.367,0,0,0
24209,28220.047,-1080.8828,0,0,0
24210,38574.85,-1121.5162,1,0,0
24211,-87687.016,-1061.826,1,0,0
24212,194400.14,-1033.1228,1,0,1
24213,59400.723,-1054.6031,0,0,0
24214,-43235.633,-1113.5414,1,0,1
24215,-116306.15,-1082.249,0,0,0
24216,12045.093,1763.9696,1,0,0
24217,-130997.766,-1112.3588,1,0,1
24218,15773.942,-1087.8431,0,0,0
24219,-23019.77,-1031.3512,0,0,0
24220,-69040.58,-1097.624,0,0,0
24221,200192.66,-1032.4097,1,0,0
24222,-78983.33,13946.793,1,0,1
24223,-95885.97,-1091.7896,0,0,1
24224,-28455.857,-1052.5212,1,0,1
24225,-91312.04,-1049.5549,1,0,0
24226,52368.87,-1069.2109,0,0,0
24227,7946.6475,-1027.1118,0,0,0
24228,-86845.79,-1094.973,0,0,1
24229,-74661.445,-1108.3087,0,0,0
24230,-5456.6797,-1014.48413,1,0,0
24231,-152166.95,-1034.5187,0,0,0
24232,42723.332,-1072.8323,0,0,0
24233,4394.511,-1048.2424,0,0,0
24234,-12882.737,-1079.5007,0,0,0
24235,-30954.205,-1046.3789,0,0,0
24236,20928.27,-1070.4781,0,0,0
24237,-26904.11,-1082.7985,0,0,0
24238,-24567.695,-1088.0582,0,0,0
24239,-20532.986,-1052.0736,0,0,0
24240,-135746.5,-1092.9622,1,0,0
24241,175634.44,-1006.7574,1,0,0
24242,-109427.664,69.92274,0,0,0
24243,7994.6216,-1046.2634,0,0,0
24244,-69930.4,-1042.8707,0,0,0
24245,316729.38,-1013.94025,0,0,0
24246,36561.77,-1044.3237,1,0,1
24247,-83551.03,-1092.7999,0,0,0
24248,-13640.13,-1079.7068,0,0,0
24249,70704.93,-1047.6853,1,0,1
24250,-120811.54,-1055.9784,0,0,0
24251,-77843.94,-1054.0391,1,0,0
24252,-12436.587,-1040.8594,1,0,0
24253,41186.992,-1064.5891,0,0,0
24254,36483.84,-1063.365,0,0,0
24255,197668.14,-1074.6228,0,0,0
24256,-120722.42,-1090.8341,1,0,1
24257,-80995.77,-1097.2395,1,0,0
24258,315327.06,-1014.12366,1,0,0
24259,-151022.1,2017.4978,1,1,1
24260,-150556.2,-1076.7501,0,0,0
24261,-155483.62,-1111.6058,0,0,0
24262,-30395.137,-1046.9937,1,0,1
24263,156768.11,-1039.1709,1,0,1
24264,-87788.5,-1115.1936,1,0,1
24265,-29790.48,6616.787,1,0,1
24266,-66407.26,-1052.4835,1,0,1
24267,148266.73,-1039.4854,0,0,0
24268,66982.23,-1069.05,0,0,0
24269,-25650.324,-1098.8035,0,0,0
24270,-68753.09,-1087.7582,1,1,1
24271,46868.793,-1070.2386,1,0,0
24272,-572.7355,-1059.2028,1,0,0
24273,-151849.22,-1122.1277,0,0,0
24274,87465.51,-1049.9631,0,0,0
24275,-71888.86,-1050.2687,0,0,0
24276,-45195.246,-1036.1859,0,0,0
24277,68760.055,-1084.4874,0,0,0
24278,-20519.17,-1102.7938,1,0,0
24279,-157513.58,-1123.5923,0,0,0
24280,-6465.374,-1037.3126,0,0,0
24281,-66004.69,-1053.7185,0,0,0
24282,-29475.373,-1020.5576,0,0,0
24283,-117493.52,-1091.2391,0,0,1
24284,-37240.75,-1120.3367,0,0,0
24285,306429.12,5344.3975,0,0,0
24286,-87445.07,-1082.0614,1,1,0
24287,970.8539,-1033.456,0,0,1
24288,-95349.53,-1086.757,0,0,0
24289,-139935.36,-1114.0145,1,0,1
24290,58997.83,-1045.9039,1,0,1
24291,-15141.148,-1050.8865,1,0,1
24292,55623.69,-1038.831,0,0,0
24293,293093.12,-1017.6279,1,0,0
24294,130085.125,-1030.1968,0,0,0
24295,66152.56,-1031.0961,0,0,0
24296,29090.768,-1069.025,0,0,0
24297,37688.25,18992.846,1,0,1
24298,46177.617,-1056.5028,0,0,0
24299,40423.055,-1065.0908,0,0,0
24300,71437.38,-1045.3586,1,0,0
24301,135427.53,-1020.5438,1,0,1
24302,-69097.055,6224.152,1,0,1
24303,14921.213,-1053.1053,1,0,1
24304,-116590.086,-1084.6195,0,1,0
24305,92005.336,-1044.5409,0,0,0
24306,-159693.48,-1125.7113,0,0,0
24307,-712.4206,-1045.5052,1,0,1
24308,-109859.305,-1080.6542,1,1,0
24309,-90797.72,-1071.9448,1,1,1
24310,-43319.49,-1042.5713,0,0,0
24311,206351.44,-1031.3342,1,0,1
24312,19856.79,-1036.0746,1,0,0
24313,-76619.59,-1069.2487,1,0,1
24314,-129331.5,-1079.3262,1,0,1
24315,234370.88,-1091.0026,1,0,1
24316,22453.719,-1110.5862,1,1,1
24317,-25198.193,-1043.5907,0,0,0
24318,178641.75,-1009.45154,1,0,0
24319,-78441.06,-1122.4354,0,0,0
24320,1338.2695,13959.951,1,0,1
24321,-118639.56,-1118.112,1,0,0
24322,25562.443,-1055.2511,1,0,0
24323,51816.91,-1049.1738,0,0,0
24324,-44973.805,-1049.7015,1,0,1
24325,180008.75,13988.355,1,0,1
24326,97372.016,-1047.5408,1,0,0
24327,135274.6,-1064.8304,1,0,0
24328,-27870.72,-1075.1957,1,0,0
24329,-21012.908,-1066.069,0,1,0
24330,-156997.75,-1148.853,1,0,1
24331,12329.365,-1054.0803,0,0,0
24332,123862.4,-1044.156,1,0,0
24333,-67175.74,-1065.8826,0,0,0
24334,-157106.45,-1117.666,0,0,0
24335,-163404.02,-1088.425,0,0,0
24336,-9203.524,-1116.6105,0,0,1
24337,167856.28,-1143.774,0,0,0
24338,135673.14,-1017.64435,0,0,0
24339,13152.318,-1070.8248,0,0,0
24340,-4799.218,-1059.489,0,0,0
24341,101767.52,-1047.09,0,0,0
24342,115344.21,-1032.859,0,0,0
24343,-4617.8267,-1041.6426,0,0,0
24344,-152173.5,-1073.0647,0,0,0
24345,-123495.95,-1070.5283,1,1,0
24346,22112.777,-1025.395,0,0,0
24347,56850.45,-1075.244,0,0,0
24348,1398.7924,-1050.9856,1,0,0
24349,6034.1445,-1029.808,1,0,0
24350,-40329.918,6616.4224,1,0,1
24351,13886.008,-1067.4067,0,0,0
24352,-7456.199,-1017.6283,1,1,1
24353,16386.008,-1054.8337,0,1,0
24354,5094.8145,-1068.2172,1,0,0
24355,200277.02,-1090.5654,0,0,0
24356,245737.67,-1038.4861,0,0,0
24357,11888.071,-1119.6515,1,0,1
24358,398376.03,-409.3935,0,0,0
24359,18047.322,-1082.4862,0,0,0
24360,-2544.299,3953.068,1,0,0
24361,-121351.63,-1076.7994,1,0,0
24362,84634.336,-1045.4907,0,0,0
24363,-164221.55,-1082.6649,0,1,1
24364,-91298.1,3936.4014,0,0,0
24365,-83353.71,-1096.2623,1,0,1
24366,118618.97,-1056.6176,0,0,0
24367,72543.8,-1067.0226,0,0,0
24368,-72354.66,-1104.5686,0,0,0
24369,10207.696,-1048.772,0,0,0
24370,-40038.926,-1033.5104,1,0,0
24371,29350.244,-1063.0533,0,0,0
24372,257772.69,-1023.22754,0,0,0
24373,-34089.195,-1103.5327,1,0,1
24374,-117078.99,-1058.1669,1,1,0
24375,-163237.16,-1107.5269,0,0,0
24376,-146409.89,-1100.1289,0,0,0
24377,-8461.648,-1070.9639,0,0,0
24378,-12534.794,-1077.782,0,0,0
24379,65307.016,-1039.702,1,0,0
24380,46215.543,-1073.7306,0,0,0
24381,-96422.85,-1054.7024,1,0,1
24382,-62057.113,-1073.7661,1,0,0
24383,37731.137,-1021.4921,1,0,1
24384,106223.03,-1046.7543,0,0,0
24385,154896.7,-1026.0244,1,0,0
24386,128933.85,-1042.9518,0,1,0
24387,97584.99,-1022.78296,0,0,0
24388,-36658.22,-1056.5549,0,0,0
24389,-45960.375,-1073.2651,0,0,0
24390,187629.88,-1046.2223,0,0,0
24391,-69033.89,-1079.1703,0,0,0
24392,-117989.26,1121.3551,0,0,0
24393,-55991.383,-1091.5304,0,0,0
24394,-20640.514,-1090.9072,1,0,0
24395,43819.61,-1043.7515,0,0,0
24396,-64806.582,-1061.258,1,1,1
24397,23230.08,-1045.1956,0,0,0
24398,332951.03,-1011.4111,0,0,0
24399,-91004.875,-1084.8934,1,0,0
24400,122851.59,-1033.8405,0,0,0
24401,7722.6377,-1041.4877,1,0,0
24402,23104.41,-1046.2318,1,0,0
24403,-35704.797,-1086.2292,0,0,0
24404,-143735.44,-1085.0009,0,0,0
24405,139960.38,13982.128,1,0,1
24406,-8140.5684,-1067.6998,1,0,0
24407,-43578.312,-1101.199,0,0,0
24408,-52828.824,-1037.8894,0,0,0
24409,-61387.11,9412.116,0,0,1
24410,149807.22,-1032.6068,1,0,1
24411,-70542.72,-1082.5543,1,0,1
24412,-25425.912,-1041.945,0,1,0
24413,31459.443,-1085.7454,0,0,0
24414,114129.734,-1045.8961,0,1,0
24415,252041.34,-1024.1812,0,0,0
24416,-89429.48,-1061.3099,1,1,0
24417,-74181.89,-1088.9785,0,0,1
24418,-39552.14,-1055.1611,0,1,0
24419,-26398.498,-1081.7216,0,0,0
24420,-81881.34,-1063.4707,0,0,0
24421,-139733.3,-1131.5537,1,0,0
24422,29819.121,-1048.0524,0,0,0
24423,-92830.76,-1094.3209,1,0,0
24424,71174.61,-1171.3495,1,0,0
24425,1325.4087,-1082.7897,1,0,0
24426,154686.62,-1050.0935,1,0,0
24427,-76763.03,-1115.5187,1,0,0
24428,-7482.6484,-1029.7601,1,0,1
24429,131686.17,-1060.1016,0,0,0
24430,-87828.51,-1140.5238,1,0,1
24431,116734.77,-1048.7059,1,0,0
24432,-36205.266,-1038.6691,0,0,0
24433,-8039.377,-1038.6285,0,0,0
24434,47865.555,-1044.563,1,1,0
24435,92478.89,-1071.225,0,0,0
24436,-44224.406,-1073.9827,1,1,0
24437,-57436.62,-1096.9735,1,1,1
24438,-46716.383,-1059.5566,1,0,0
24439,-135676.84,-1085.2919,0,0,0
24440,-105000.53,-1068.2577,0,0,0
24441,-20508.096,6230.763,0,0,1
24442,-87048.07,-1099.4811,0,0,0
24443,147613.66,-1042.6898,1,0,0
24444,-95684.84,-1099.3806,1,0,1
24445,126344.51,-1037.6914,0,0,0
24446,-35943.875,-1059.9459,0,0,0
24447,69928.516,-1055.8629,0,0,0
24448,-14649.552,-1071.5227,1,0,0
24449,-109803.96,-1099.01,1,0,1
24450,-34434.742,-1114.2261,1,1,1
24451,42772.82,-1075.7787,1,0,0
24452,-15930.798,-1021.27673,0,0,0
24453,-140560.45,-1084.6084,0,0,0
24454,-29361.98,-1079.1615,1,0,0
24455,3367.4993,-1099.0321,0,0,0
24456,75508.305,-1052.194,1,0,0
24457,-74519.64,-1062.613,0,0,0
24458,67421.96,-1053.8824,0,0,0
24459,-77793.11,-1066.6841,0,1,0
24460,272.99567,-1043.2571,1,0,0
24461,87655.22,-1068.8048,1,1,1
24462,-10439.576,-1113.8641,1,0,1
24463,-29509.895,-1082.9043,0,0,0
24464,61685.508,-1057.9191,0,0,1
24465,-74199.18,-1040.6357,0,0,0
24466,-1289.6162,-1044.7341,1,0,1
24467,-36471.25,-1054.729,0,0,0
24468,-157475.7,-1148.9662,1,0,1
24469,109539.07,-1067.9653,1,0,1
24470,-140480.42,-1082.1871,0,0,0
24471,-12114.891,-1030.8019,1,0,1
24472,178699.75,-1033.1709,0,0,0
24473,-96876.53,-1078.7838,0,0,0
24474,60095.934,4123.579,1,0,1
24475,-31434.25,-1032.994,0,0,0
24476,-29787.207,-1114.262,0,0,0
24477,-138858.05,-1104.52,0,0,0
24478,110680.14,-1071.7079,0,0,0
24479,81219.38,3598.186,0,0,0
24480,-72369.266,-1114.2888,0,0,0
24481,-104502.38,-1091.6202,1,0,0
24482,-96060.69,-1062.1036,0,0,0
24483,36870.66,-1075.6366,0,0,0
24484,-69013.875,-1078.3927,0,1,0
24485,-136626.64,-1052.5249,1,0,0
24486,-41802.227,-1038.4939,0,0,0
24487,12609.176,-1125.5463,1,1,1
24488,-95340.29,-1061.0217,1,1,0
24489,160058.17,-1057.9161,0,0,0
24490,-156084.1,-1117.8872,0,0,0
24491,-114758.75,-1081.7822,0,0,0
24492,-152808.45,-1104.4796,1,0,0
24493,-18905.414,-1037.9788,0,0,0
24494,-16291.521,-1128.2653,1,0,1
24495,-12844.315,-1065.9489,1,0,1
24496,215565.44,-1029.9327,0,0,0
24497,-2276.528,3874.1956,0,0,1
24498,37122.902,-1036.3217,0,0,0
24499,-54862.41,-1115.5935,1,0,0
24500,-30832.043,-1100.749,0,0,0
24501,44742.555,-1040.2657,1,0,0
24502,-96398.28,-1057.3715,0,0,0
24503,9091.02,-1064.926,0,0,0
24504,66112.164,-1027.7579,0,0,0
24505,-3301.3496,-1113.364,1,0,0
24506,-67756.08,6610.6934,1,1,1
24507,167235.47,1164.1797,0,0,0
24508,-839.3368,-1050.8418,0,0,0
24509,-75938.22,-1051.9603,0,0,0
24510,102431.52,-1058.1659,1,0,0
24511,9508.33,-1042.6512,0,0,0
24512,19348.588,-1127.3011,1,0,0
24513,-71635.38,8308.98,1,1,1
24514,73006.39,-1052.2966,0,0,0
24515,-91325.51,-1032.4673,1,0,0
24516,39990.42,-1083.9999,0,0,0
24517,-18134.79,-1078.5684,0,1,0
24518,-4258.9053,-1039.9259,0,0,0
24519,-47394.1,-1122.857,0,0,0
24520,67833.42,-1058.9669,1,0,0
24521,-87749.484,6609.0464,1,0,1
24522,-54037.816,-1089.7108,0,0,0
24523,262325.28,-1022.5475,0,0,0
24524,-73755.1,-1078.0734,1,1,0
24525,314802.3,-1014.07983,1,0,0
24526,-163225.39,-1082.6692,0,0,0
24527,-90306.914,-1078.4312,0,0,1
24528,99095.86,-1035.906,0,1,0
24529,93907.74,-1048.4412,0,0,0
24530,-158468.88,-1081.8788,0,0,0
24531,-130629.18,-1083.4421,1,0,1
24532,-9305.268,-75.59537,0,0,0
24533,-156443.81,6595.6504,1,0,1
24534,-26406.459,-1045.4662,1,0,0
24535,-84875.4,-1094.7563,1,0,1
24536,135955.1,5455.3335,0,0,0
24537,-48923.26,7541.945,0,0,1
24538,116365.56,-1014.29834,1,0,1
24539,51655.19,-1037.1815,0,0,0
24540,-6079.99,-1052.3656,1,0,1
24541,19195.633,-1045.2528,1,0,0
24542,21349.62,-1024.2068,0,0,0
24543,-21962.37,-1076.5419,0,0,0
24544,224854.56,-1028.0214,1,0,1
24545,211132.44,3383.227,0,0,0
24546,-87691.2,-1089.4608,0,0,0
24547,-76807.96,-1053.8982,1,0,1
24548,-20458.936,-1071.7614,0,1,0
24549,19523.385,-1065.9231,0,0,0
24550,2737.8398,-1022.45386,1,0,1
24551,69385.375,-1047.6704,0,0,0
24552,-26639.113,-1053.965,0,0,0
24553,56175.293,1907.3058,1,1,0
24554,-51781.305,-1042.2732,0,0,0
24555,168777.33,1373.1968,1,0,0
24556,164024.31,-1037.9694,1,0,1
24557,-52189.156,-1047.338,0,0,0
24558,116326.555,-1037.574,1,0,1
24559,-118510.34,-1064.6892,0,1,0
24560,-12960.784,-1106.7759,0,0,1
24561,47536.95,-1060.777,1,0,0
24562,-93639.76,-1107.5719,0,1,0
24563,-75038.86,-1108.688,0,0,0
24564,-92102.09,-1068.4253,0,0,0
24565,-48514.977,-1046.959,1,0,0
24566,-81591.41,-1105.0577,1,0,0
24567,-77931.58,-1099.4467,0,1,0
